dmu,country,year,efficiencies,CO2,material_footprint,foreign_investment,life_expectancy,income,mean_years_in_school,murder,income_share_20,target_input.CO2,target_input.material_footprint,target_input.foreign_investment,target_output.life_expectancy,target_output.income,target_output.mean_years_in_school,target_output.murder,continent
Italy_2009,Italy,2009,0.81872,7.06,22.8,449.245,81.8,42.1,9.6,99.999219,6.7,5.395511587457661,18.666929199283437,367.8080968479481,81.80000000025797,42.100000000170155,10.992312020580854,104.6467340526408,Europe
Italy_2010,Italy,2010,0.83685,7.19,22.2,449.535,82.1,42.7,9.7,99.999301,6.4,5.414303309604871,18.578174512424848,376.19548105600074,82.100000000259,42.70000000017083,11.039500165344286,105.03367766339693,Europe
Italy_2011,Italy,2011,0.87716,6.95,20.4,448.5,82.2,42.9,9.8,99.999294,6.4,5.3279138115959945,17.893999440488923,393.4048406400591,82.20000000026484,42.90000000017467,11.110117553462628,105.36832713684117,Europe
Italy_2012,Italy,2012,0.86018,6.56,20.6,449.99833,82.4,41.5,9.9,99.999302,6.3,5.2382921452828555,17.719791631392926,387.08139039202024,82.39999999998653,41.49999999999508,11.176706034424676,105.84923051541435,Europe
Italy_2013,Italy,2013,0.85785,6.06,20.3,449.088,82.6,40.3,10.3,99.999394,6.2,5.139645185989941,17.414416135233598,385.25149326786186,82.60000000025741,40.300000000169774,11.25146153131271,106.35059079631844,Europe
Italy_2014,Italy,2014,0.86045,5.77,20.5,449.212,82.8,39.9,10.1,99.999442,6.2,4.964816403593642,17.639295714713285,386.52601496245006,82.80000000145488,39.90000000018329,11.486383320321826,106.58987145093504,Europe
Italy_2015,Italy,2015,0.85352,5.88,20.9,449.276,82.7,40.2,10.2,99.999436,5.9,5.018694214423736,17.838555966272974,383.46579284394187,82.70000000144746,40.200000000182364,11.435353510012051,106.35649846201788,Europe
Japan_2008,Japan,2008,0.74268,9.59,26.1,449.518,83.1,38.8,11.4,99.999598,6.4,5.672614097243072,19.384031089578038,333.84945928448036,83.10000000000001,38.800000000000004,11.399999999995853,106.23950107461846,Asia
Japan_2009,Japan,2009,0.76819,9.05,23.5,449.769,83.3,36.6,11.4,99.999673,7.3,5.116000502978055,18.05241430277277,345.50707781037477,83.30000000000001,36.6,11.399999999995973,107.45595415293249,Asia
Japan_2010,Japan,2010,0.7728,9.46,24,449.871,83.3,38.1,11.5,99.999706,8.2,5.504049942922014,18.547177641331135,347.6598896951365,83.30000000000001,38.10000000000001,11.499999999996042,106.8761722879534,Asia
Japan_2011,Japan,2011,0.74593,9.85,25.7,450.0137,83.2,38.1,11.8,99.999735,8.033333333333333,6.149236676398795,19.170370127285274,335.67817865175164,83.19999999996905,38.09999999998869,11.799999999925028,105.93178125048395,Asia
Japan_2012,Japan,2012,0.7412,10.2,26.7,449.99128,83.6,38.7,12,99.999738,7.866666666666666,6.492979401733639,19.790157343903715,333.535514404001,83.60000000000767,38.70000000000104,12.000000000000002,106.1528123500454,Asia
Japan_2013,Japan,2013,0.77487,10.3,25.4,449.796,83.9,39.6,12.2,99.99977,7.7,6.696648832502917,19.68170142085192,348.53348709824456,83.90000000000853,39.599999999999994,12.200000000000001,106.46132162456446,Asia
Jordan_2008,Jordan,2008,0.84921,3.16,7.97,437.5,76.2,11.7,9.8,99.99792,8.4,2.4313937248705484,6.7682325508192145,371.5309587181178,76.2,13.256533599884659,11.358884584448575,106.1637646164468,Asia
Jordan_2009,Jordan,2009,0.85374,3.1,7.85,440.17,76.7,11.7,9.9,99.9976,8.3,2.428631196797309,6.701877287142384,375.7917612078302,76.7,13.264669083002048,11.443138326668022,106.91639748682019,Asia
Jordan_2010,Jordan,2010,0.83822,2.84,8.4,443.78,76.9,11.3,9.8,99.99733,8.2,2.380549075049808,7.041060644512623,371.9859396216442,76.9,13.968422043775107,11.5612200736491,104.64761181129391,Asia
Kazakhstan_1996,Kazakhstan,1996,0.71271,9.54,12.2,444.59,63.9,8.73,9.5,99.9804,6.9,2.695776166517048,8.695108810686277,316.8654447658407,72.57808742624849,14.227095529800774,10.621651876973722,99.98039999999696,Asia
Kazakhstan_1997,Kazakhstan,1997,0.715,9.1,12.1,444.04,64.1,9.02,9.8,99.9813,6.86,2.688163346026254,8.651525750421424,317.4895449766276,72.56338641445957,14.19444263705278,10.623170522067575,99.9812999999992,Asia
Kazakhstan_1998,Kazakhstan,1998,0.72414,8.9,11.5,444.8,64.5,9,10,99.9813,6.82,2.631508449125958,8.327628934245551,322.09820434369107,72.4494819018901,13.951260655575108,10.633727125612298,99.98129999999968,Asia
Kazakhstan_1999,Kazakhstan,1999,0.72408,7.2,11.8,440.59,64.8,9.33,10.2,99.9831,6.78,2.6694117733066833,8.544201830187676,319.02456647139354,72.52689551493089,14.114002359862038,10.62686480512778,99.9830999999993,Asia
Kazakhstan_2000,Kazakhstan,2000,0.72519,8.95,11.6,442.51,64.7,10.3,10.5,99.983,6.74,2.6463168841398366,8.412174752690538,320.90271119079705,72.48039613312159,14.014868627089996,10.631156989065246,99.98299999999813,Asia
Kazakhstan_2001,Kazakhstan,2001,0.70039,8.57,13.8,437.3,64.7,11.7,10.7,99.9843,6.7,2.842054574087103,9.665411275599045,306.28147469705823,73.40440153003831,15.137354362408132,10.7,99.98430000000003,Asia
Kazakhstan_2002,Kazakhstan,2002,0.71302,9.76,13.8,439.5,64.7,12.8,11,99.9868,7.3,2.8250553970613668,9.839634632585923,313.37097253778427,74.92227983580418,15.721177667796578,11,100.4985651213882,Asia
Kazakhstan_2003,Kazakhstan,2003,0.71718,10.8,14.2,441.95,64.6,14,11.2,99.9854,7.5,2.906725389716753,10.184003168372604,316.95916903255977,76.38185633399051,16.13275084831639,11.199999999999998,102.3974990412595,Asia
Kazakhstan_2004,Kazakhstan,2004,0.73924,11.2,14.4,437,64.6,15.2,11.5,99.986238,8.2,3.019070280504098,10.645082210726626,323.04867542275167,78.53858267283915,16.70795748029227,11.499999999999998,105.22186621613675,Asia
Kazakhstan_2005,Kazakhstan,2005,0.73592,11.9,14.8,445.54,64.6,16.5,11.7,99.987076,5.9,3.0828316550787633,10.89167035247091,327.8834330297121,79.94062933419806,17.045229758478413,11.7,107.07843731289756,Asia
Kazakhstan_2006,Kazakhstan,2006,0.71846,13.3,16.6,440.6,64.8,18.1,11.7,99.987914,8.9,3.3280366892090605,11.926429897618059,316.55331402955716,80.33011832649949,18.1,11.7,107.17316982971832,Asia
Kazakhstan_2007,Kazakhstan,2007,0.6917,13.6,18.8,438.6,65.3,19.5,11.6,99.988752,8.9,3.6521846042307757,13.00389174945198,303.3780277292434,79.79951795601345,19.5,11.6,105.90092236095884,Asia
Kazakhstan_2008,Kazakhstan,2008,0.72462,13.4,16.8,437.4,66.3,19.8,11.5,99.98959,9.5,3.699448539371454,12.173598793705523,316.9483400218396,77.86084621751495,19.799999999999997,11.5,103.34167932285322,Asia
Kazakhstan_2009,Kazakhstan,2009,0.70538,13,17.8,437.6,67.3,19.6,11.5,99.990428,9.4,3.667727501442929,12.555803393588983,308.67525646262277,78.48634354380047,19.6,11.5,104.15312527997762,Asia
Kazakhstan_2010,Kazakhstan,2010,0.72193,14.5,16.8,444.96,67.6,20.8,11.4,99.991266,9.5,3.911954453895274,12.128346419292342,321.22791801955134,76.29953809567365,20.800000000000004,11.4,100.98629218904493,Asia
Kazakhstan_2011,Kazakhstan,2011,0.71724,13.8,18.1,442.86,68.1,22,11.5,99.992104,9.5,4.176411430431044,12.982036396536275,317.6367203630219,77.04116771115267,21.99999999999701,11.5,101.6036939822079,Asia
Kazakhstan_2012,Kazakhstan,2012,0.74938,14,16.6,443.44,68.6,22.7,11.5,99.992942,9.4,4.298125863923794,12.439642797146012,332.3033254197137,75.877108255472,22.7,11.499999999999998,99.992942,Asia
Kazakhstan_2013,Kazakhstan,2013,0.73089,14.1,18.3,445.77,69.4,23.7,11.6,99.99378,9.8,4.532815569438035,13.375274980480937,325.80854251639914,76.81762632436688,23.700000000000003,11.599999999999998,100.90236994604787,Asia
Kazakhstan_2014,Kazakhstan,2014,0.74943,14.8,17.8,446.7,70.1,24.4,11.7,99.99418,9.9,4.67085528570446,13.33984309878252,334.7701074285011,76.89267117485154,24.4,11.7,100.90328348088019,Asia
Kazakhstan_2015,Kazakhstan,2015,0.74879,15,17.8,446.43,70.6,24.3,11.7,99.99411,10,4.649822725559946,13.32844964495931,334.2820098314779,76.96058421050901,24.3,11.7,101.0186386452295,Asia
Kyrgyzstan_2000,Kyrgyzstan,2000,0.89884,0.936,6.06,450.172,67.2,3.08,9.8,99.99083,8.6,0.8413146089799933,3.4799154229322156,404.6327779419736,68.44985991368438,3.9892020997657127,10.454963320191435,99.99082999996496,Asia
Kyrgyzstan_2001,Kyrgyzstan,2001,0.91942,0.779,5.97,449.672,67.3,3.21,9.9,99.99212,8.8,0.716228476812363,2.882231844608936,413.43760157267906,68.19036625270228,3.4026280549141417,10.46721522951526,99.99211999993852,Asia
Kyrgyzstan_2002,Kyrgyzstan,2002,0.89356,0.986,6.27,449.71,67.2,3.18,10,99.99244,8.6,0.8810545107048444,3.669788767274195,401.84485193614654,68.53364845479148,4.175557738038731,10.451283723255536,99.99243999998023,Asia
Kyrgyzstan_2003,Kyrgyzstan,2003,0.88703,1.07,6.8,447.63,67.1,3.37,10,99.99293,9.3,0.9491177180406897,3.9950003270757994,397.0594057256637,68.67564200210798,4.494731220371542,10.444742681521118,99.99292999995669,Asia
Kyrgyzstan_2004,Kyrgyzstan,2004,0.88691,1.15,7.06,442.07,67.4,3.56,10.1,99.99276,7.7,1.0199466267306452,4.333430305444571,392.0763524163042,68.82295182544661,4.826873797416306,10.437864204024958,99.99275999997398,Asia
Kyrgyzstan_2005,Kyrgyzstan,2005,0.88356,1.09,7.04,448.27,67.4,3.52,10.2,99.9917,8.4,0.9630764395486073,4.061703422859003,396.0718124370335,68.70387520162554,4.560188228716421,10.443261014551416,99.99169999996107,Asia
Kyrgyzstan_2006,Kyrgyzstan,2006,0.89516,1.06,7.25,443.58,67.2,3.59,10.2,99.99284,7.3,0.9488723999140918,3.9938286535401746,397.0762444846956,68.6750713628123,4.493580794397218,10.444756959618038,99.99283999994623,Asia
Kyrgyzstan_2007,Kyrgyzstan,2007,0.86995,1.26,7.85,444.53,67.6,3.86,10.3,99.99361,7.6,1.0961417724965281,4.697495302797105,386.720557244309,68.98211131903213,5.184181070840067,10.430573428749186,99.99360999998282,Asia
Kyrgyzstan_2008,Kyrgyzstan,2008,0.85268,1.44,8.65,442.67,68.3,4.14,10.3,99.99409,8.4,1.2278635097641097,5.326875043201647,377.4571804632602,69.25659699808838,5.801872672693439,10.417865299947357,99.9940899999524,Asia
Kyrgyzstan_2009,Kyrgyzstan,2009,0.87056,1.26,7.64,445.96,69.3,4.21,10.4,99.99328,9.1,1.0969040704013155,4.7578431245483,388.2343962191685,69.29999999999998,5.243708631392394,10.400000000000293,100.19583133609736,Asia
Kyrgyzstan_2010,Kyrgyzstan,2010,0.89931,1.17,7.69,440.14,69.6,4.14,10.6,99.99337,8.7,1.0521883722893708,4.503734457515307,395.8206753670409,69.59999999999843,5.065730846705192,10.599999999999824,100.91006531594286,Asia
Kyrgyzstan_2011,Kyrgyzstan,2011,0.88097,1.37,8.28,438.9,70.3,4.34,10.6,99.99381,9.7,1.2069307380134586,5.221533695590578,386.6583218351091,70.2999999999985,5.718214626911202,10.599999999999831,101.60037308866431,Asia
Kyrgyzstan_2012,Kyrgyzstan,2012,0.82889,1.78,8.28,446.05,70.7,4.26,10.7,99.99521,9.6,1.475426408235407,6.568307372910514,369.7269378614493,70.69999999999753,7.225264171178036,10.7,100.94402449685464,Asia
Kyrgyzstan_2013,Kyrgyzstan,2013,0.84853,1.69,8.64,441.66,71.2,4.63,10.7,99.99598,9.3,1.4340096945844114,6.325651224164055,374.7601903610358,71.19999999999992,6.872807583685899,10.699999999999989,102.09023920624495,Asia
Kyrgyzstan_2014,Kyrgyzstan,2014,0.84464,1.73,8.67,445.41,71.6,4.72,10.8,99.99622,10,1.461233784640953,6.472998014796705,376.2127976976467,71.60000000000022,7.080161936719801,10.800000000000002,102.47098643047582,Asia
Kyrgyzstan_2015,Kyrgyzstan,2015,0.86535,1.73,8.52,432.9,71.9,4.81,10.8,99.99626,9.5,1.4970548089980422,6.629016689588859,374.60984208973247,71.89999999999834,7.195514190565865,10.800000000000002,102.89792326929489,Asia
Latvia_2004,Latvia,2004,0.81147,3.4,12,445.9,71.3,18.2,11.7,99.99147,6.5,2.7589972277343535,9.73763727435663,361.8343717196339,78.00796063720414,18.199999999999914,11.699999999999974,104.63071920356894,Europe
Latvia_2005,Latvia,2005,0.83446,3.47,13.6,445.24,70.9,20.3,12.1,99.99086,5.9,2.8955735158078726,11.348645479823725,371.5346259880029,79.75395190795,20.300000000000004,12.1,106.7222463793759,Europe
Latvia_2006,Latvia,2006,0.82973,3.74,16,442.09,70.5,23,12.2,99.99135,6.8,3.103203778975869,13.275738095691104,366.8169407305843,80.0495237960342,23.00000003113944,12.200000006283393,106.4621096298274,Europe
Latvia_2007,Latvia,2007,0.81699,3.93,19.5,441.26,70.9,25.5,12.3,99.99255,6.4,3.210782624777325,15.931364170894735,360.50634624228996,78.95311062208683,25.500000031547966,12.300000006365831,104.62957310419634,Europe
Latvia_2008,Latvia,2008,0.81692,3.78,18.7,446,72.1,24.9,12.2,99.99322,6.1,3.0879413394239985,15.27632355746727,364.34440142407846,77.9969241442947,24.9,12.2,103.54373758420141,Europe
Latvia_2009,Latvia,2009,0.83853,3.48,15,450.568,72.9,21.7,12.3,99.99481,5.9,2.918077333671049,12.577919541686798,377.8138701372772,79.84700828201028,21.700000000000003,12.3,106.76894651849955,Europe
Latvia_2010,Latvia,2010,0.8134,4.04,15.2,448.02,73.3,21.2,12.5,99.99482,6.2,3.2861226995277786,12.363629958619363,364.4179930303118,84.28274336990604,21.199999999999996,12.5,112.32407042504802,Europe
Latvia_2011,Latvia,2011,0.83003,3.73,17.3,444.47,73.9,22.1,12.6,99.99508,6.4,3.0960105134834066,14.359512569239396,368.92326888149813,81.50211282479314,22.100000000000005,12.600000000000001,109.00441792612119,Europe
Latvia_2012,Latvia,2012,0.83989,3.64,18.5,446.16,74.2,24,12.6,99.99502,6.5,3.057210130206452,15.462506471810787,374.726613102448,79.98399260698889,24,12.6,106.73759042911881,Europe
Latvia_2013,Latvia,2013,0.85243,3.61,19,446.72,74.2,24.7,12.7,99.99505,6.5,3.077257451741307,15.641189013645862,380.79569219995665,80.4581114097588,24.7,12.7,107.26926565450755,Europe
Latvia_2014,Latvia,2014,0.87306,3.56,20.9,446.67,74.7,25.4,12.9,99.99434,6.6,3.108102572255639,15.86038297361877,389.9708359405936,81.55200157162872,25.400000000078055,12.900000000015755,108.68303617587763,Europe
Latvia_2015,Latvia,2015,0.86697,3.65,21.7,447.02,75.1,26.6,12.8,99.99574,7.1,3.164424726824657,16.26560074113967,387.5509976397045,80.93844201899684,26.600000000021204,12.800000000004282,107.48292877905862,Europe
Lithuania_2004,Lithuania,2004,0.72887,3.9,21.5,446.11,72,19.2,11.5,99.9941,5.8,2.842602369203106,13.927503698617695,325.1572674167197,74.39399224598552,19.2,11.5,99.9940999999929,Europe
Lithuania_2005,Lithuania,2005,0.73003,4.22,23.3,445.05,71.3,21.1,11.8,99.99476,6.4,3.080730682220489,15.169897286780115,324.90028201970506,76.36914792541839,21.100000000000005,11.8,101.94998335826384,Europe
Lithuania_2006,Lithuania,2006,0.74394,4.36,25.4,442.51,70.9,23,12,99.99457,6.9,3.2435805565078937,16.09918183692507,329.20110827071994,77.79314705265514,23.000000000000004,12.000000000000002,103.40356766222398,Europe
Lithuania_2007,Lithuania,2007,0.72967,4.84,29.9,443.45,70.6,25.8,12.1,99.99519,6.8,3.5316026872005306,17.671136201557157,323.57215116532325,79.02948884009541,25.800000000000004,12.1,104.20877934360857,Europe
Lithuania_2008,Lithuania,2008,0.74852,4.7,31.2,446.39,71.4,26.8,12.2,99.99514,6.6,3.5180382389665605,17.75593891869535,334.1312956365855,79.25361096741756,26.80000000008165,12.200000000016477,104.3830517071964,Europe
Lithuania_2009,Lithuania,2009,0.74367,4.05,25.8,450.963,73,23.1,11.5,99.99587,5.7,3.0118740812430964,15.159483951860674,335.36883241961885,74.86309019294181,23.1,11.499999999999037,99.99586999997857,Europe
Lithuania_2010,Lithuania,2010,0.72629,4.39,26.2,447.03,73.2,23.9,11.6,99.99606,6.5,3.1884250884932706,16.008138429529822,324.67463947816884,75.38098667346723,23.900000000000002,11.600000000000078,99.99605999998869,Europe
Lithuania_2011,Lithuania,2011,0.73473,4.57,29,445.68,73.7,26,11.8,99.99543,7.1,3.3577069764820564,17.001786491228295,327.4535766473789,76.4090049822019,26,11.8,100.66744420500896,Europe
Lithuania_2012,Lithuania,2012,0.73208,4.65,30.4,448.42,74,27.3,11.7,99.99607,6.5,3.404159947063071,17.372541417467126,328.27815128213797,76.05888564866463,27.300000000000004,11.699999999999612,99.9960699999805,Europe
Lithuania_2013,Lithuania,2013,0.7703,4.36,32.3,448.35,74,28.6,11.9,99.9958,6.7,3.358518821891402,17.37484422462441,345.36511784289246,76.26643455316025,28.6,11.9,100.00344626601623,Europe
Lithuania_2014,Lithuania,2014,0.83355,4.34,33.7,449.264,74.6,29.9,13,99.99655,6,3.6175968380983727,18.578722060349392,374.48295526991427,83.42804488275783,29.9,13,109.73472007569512,Europe
Lithuania_2015,Lithuania,2015,0.82845,4.48,34.9,447.5,74.7,30.7,13,99.99634,6.1,3.711456992751752,19.07597901704895,370.731474164373,83.67735489704111,30.7,13.000000000000002,109.79356262759143,Europe
Lithuania_2016,Lithuania,2016,0.83129,4.54,35.5,447.26,74.9,31.9,13,99.99695,6,3.7740692101273536,19.503342245473238,371.8040076919692,83.66106462388512,31.900000000000002,13.000000000000002,109.45069131974809,Europe
Luxembourg_2002,Luxembourg,2002,0.83463,22.6,88,432.1,78.7,103,10.7,99.99807,8.333333333333334,15.314740970678283,73.44762164744981,360.6445149304453,197.0038103423591,103,26.75099428831549,242.63093445784983,Europe
Luxembourg_2003,Luxembourg,2003,0.83411,23.4,90.2,435.5,79,105,10.9,99.99896,8.3,15.693454147930273,75.23697468771266,363.25612501680405,201.7016387469163,105,27.34722858067795,248.45687809173262,Europe
Luxembourg_2004,Luxembourg,2004,0.80937,26.2,97.8,435.2,79.2,108,11.1,99.99974,8.3,16.5381881105757,79.1563250794077,352.23755290978556,211.71609755516215,108,28.502795101083073,260.9871518664622,Europe
Luxembourg_2005,Luxembourg,2005,0.79082,26.5,102,437.7,79.5,109,11.3,99.99856,8.2,16.864672362105274,80.66328414463032,346.1403869620044,215.53595014273003,109.00000000000001,28.930382609202518,265.7792974697545,Europe
Luxembourg_2006,Luxembourg,2006,0.8455,25.7,103,374.9,79.8,113,11.5,99.99871,8.2,18.259064136376605,87.08607580272809,316.97640600450006,231.76419540408452,113,30.724248036061255,286.1600487339873,Europe
Luxembourg_2007,Luxembourg,2007,0.8144,23.9,107,507.5,80.2,121,11.7,99.99891,8.3,18.183080451452962,87.14031610570576,413.30570489410013,233.49095569294974,121,31.607182186239758,287.6632763444884,Europe
Luxembourg_2008,Luxembourg,2008,0.83783,23.1,105,437.9,80.6,118,11.7,99.99892,7.8,18.402332237122714,87.9717205079376,366.8839658137901,234.88963880996198,118,31.45618773404179,289.71367932708563,Europe
Luxembourg_2009,Luxembourg,2009,0.86396,21.5,96.9,400,80.8,112,11.8,99.99925,8,17.515634207325835,83.71743139122378,345.5827921208342,223.47185791697024,112,29.902997377602862,275.6541516458394,Europe
Luxembourg_2010,Luxembourg,2010,0.87215,22.1,99.6,380.4,81,114,11.8,99.99807,8.2,18.198690332541346,86.86569240682849,331.764150517849,231.43430642058365,114,30.78657990293189,285.6507584250273,Europe
Luxembourg_2011,Luxembourg,2011,0.80074,21.4,109,435.7,81.3,113,11.8,99.999477,7.8,17.135921991132562,84.99231421351003,348.8841687686049,224.57530098790522,113.00000000723233,30.042388464984278,276.81180632782775,Europe
Luxembourg_2012,Luxembourg,2012,0.83434,20.5,103,407.3,81.5,112,11.8,99.999812,7.3,17.104036432655164,84.72439983811084,339.8280019091215,223.7885409651576,112.0000000071724,29.883053833809036,275.89883117521254,Europe
Luxembourg_2013,Luxembourg,2013,0.87655,19,106,425.4,81.7,113,11.8,99.999848,7.6,16.654392377001702,83.04532411526465,372.88307985441213,219.74780441370433,113.00000000703952,29.6140642575678,270.6331018012339,Europe
Luxembourg_2014,Luxembourg,2014,0.92203,17.7,105,422.5,82,113,12,99.99941,7.9,16.319857675336387,81.69268508224982,389.555924737734,216.39398134918724,113.00000000744143,29.31649312859593,266.3405494540995,Europe
Luxembourg_2015,Luxembourg,2015,0.96115,16.5,105,429.2,82.3,113,12,99.999289,7.4,15.858978096841948,79.82919019119629,412.52566055475677,211.7735083376652,113.00000000708255,28.906537282909525,260.42681402779476,Europe
Malaysia_2007,Malaysia,2007,0.62577,6.85,20.4,445.31,74.5,19.5,8.8,99.99878,4.9,3.4916846526828094,12.765641593078154,278.6601891081514,74.49999999994495,19.499999999993197,10.543717493019178,99.99877999991975,Asia
Malaysia_2008,Malaysia,2008,0.62678,7.44,20.6,446.72,74.3,20.1,9.4,99.999114,4.8,3.5596845270574264,12.911615854835897,279.9940308093387,74.34275398311783,20.09999999999952,10.49626636698144,99.99911399999776,Asia
Malaysia_2009,Malaysia,2009,0.62507,7.11,20.1,449.9433,74.2,19.4,9.6,99.999201,4.933333333333334,3.4762731539942178,12.56383864125091,281.2445283373923,74.20000000506033,19.400000000621443,10.50695258319887,99.99920100737873,Asia
Malaysia_2010,Malaysia,2010,0.62401,7.68,21.1,445.73,74.4,20.5,9.8,99.999325,5.066666666666666,3.6140212632550726,13.166673000826904,278.1412870460208,74.4533116269274,20.50000000001117,10.48874696108622,99.99932500013168,Asia
Malaysia_2011,Malaysia,2011,0.62212,7.6,21.8,444.93,74.6,21.3,10.1,99.999397,5.2,3.706653232211556,13.562152572017059,276.79855705818005,74.64242441779118,21.300000000000672,10.477724395095631,99.99939700000792,Asia
Malaysia_2012,Malaysia,2012,0.61542,7.43,22.7,447.17,74.8,22.1,10.1,99.999253,5.5,3.801025173876906,13.970081033069668,275.1982879100644,74.83483787805977,22.10000000000058,10.466238047358384,99.99925300000683,Asia
Malaysia_2013,Malaysia,2013,0.60764,7.96,23.9,446.51,75.3,22.9,10.1,99.999551,5.8,3.89805768155415,14.52262600879924,271.3178970372603,75.30000000001002,22.90000000000123,10.49078514039537,99.9995510000146,Asia
Malaysia_2014,Malaysia,2014,0.62118,8.08,23.5,446.86,75.1,23.9,10.1,99.999565,5.8,3.972780801828793,14.597832376332219,277.5824415186322,75.1878310281499,23.89999999999966,10.450722574232993,99.99956499999847,Asia
Malta_2006,Malta,2006,0.91092,6.41,30.6,81,80.3,29.6,9.8,99.9994185,8.6,5.839027460771829,27.817673090400405,73.78490240413983,80.30000000289509,29.60000000179654,9.800000000434329,100.4324736897476,Europe
Malta_2007,Malta,2007,1,6.58,30.9,1,80.4,30.9,9.9,99.999294,8.3,6.58,30.9,1,80.4,30.9,9.9,99.999294,Europe
Malta_2008,Malta,2008,0.73603,6.74,31,287,80.6,31.9,10,99.99884,8.5,4.960830976999511,22.816878380879658,211.24013211366355,80.60000000130151,31.90000000016397,11.193906190546597,102.68156895434615,Europe
Malta_2009,Malta,2009,0.70622,6.15,25.8,433.4,80.8,31.3,10.2,99.999334,8.2,4.343229029441275,18.22037544060904,306.0740587642118,80.80000000127588,31.300000000160736,11.551789969870518,104.47284314209448,Europe
Malta_2010,Malta,2010,0.78227,6.12,25.9,348,81.1,32.9,10.3,99.999049,8.4,4.787515393103672,20.260890307441635,272.2312674577089,81.10000000128137,32.90000000016143,11.319161119593069,104.09203203002326,Europe
Malta_2011,Malta,2011,0.76379,6.26,25.8,369,81.2,32.9,10.5,99.999486,8.5,4.781328575265654,19.70579508658594,281.83869717505735,81.20000000131074,32.90000000016513,11.300292483022853,104.41158103627667,Europe
Malta_2012,Malta,2012,0.7369,6.58,25.4,414.9,81.4,33.9,10.8,99.99848,8.4,4.848820234655007,18.717330389125753,305.7409597878491,81.4000000013406,33.90000000016889,11.221165070819945,104.90963961645762,Europe
Malta_2013,Malta,2013,0.74293,5.73,26.6,445.17,81.6,35.3,11,99.99885,8.6,4.256977246411383,19.761883901338244,330.7292427267705,81.60000000136782,35.30000000017232,12.067549181917506,104.66388466339365,Europe
Malta_2014,Malta,2014,0.76259,5.64,26.5,448.66,81.8,37.2,11.1,99.999274,8.6,4.301034761444664,20.20876262028414,342.14579009014483,81.800000001367,37.200000000172224,12.16264776665967,104.59984278380833,Europe
Malta_2015,Malta,2015,0.95382,3.96,26.7,417.2,82.2,39.8,11.2,99.999394,8.5,3.7771084694628967,21.242709407775912,397.9317306713831,82.20000000331763,39.80000000205873,11.200000000497717,103.10438192240184,Europe
Mauritius_2006,Mauritius,2006,0.75398,2.96,17.6,448.48,73.3,14.2,7.4,99.99492,7.6,2.231787609211198,10.763258624520123,338.1459820875163,73.30000000000001,14.2,9.797446436090237,99.994919999996,Africa
Mauritius_2007,Mauritius,2007,0.76111,2.99,16.7,445.82,73.8,14.9,7.6,99.99649,7.5,2.2757128064096896,11.07031106204227,339.31715162328135,73.8,14.9,9.642744752520251,99.99648999999563,Africa
Mauritius_2008,Mauritius,2008,0.76376,3.04,18.8,446.22,73.7,15.7,7.8,99.99597,7.4,2.321825952572114,11.351831837943307,340.8043343936672,73.70000000000002,15.700000000000001,9.83381319803311,99.99596999999444,Africa
Mauritius_2009,Mauritius,2009,0.77362,2.98,17.2,447.19,73.8,16.1,8,99.996045,7.3,2.305393317733995,11.346609363038285,345.9559858246563,73.8,16.100000000000005,9.833056170825007,99.99604499999379,Africa
Mauritius_2010,Mauritius,2010,0.7654,3.14,18.1,445.7,74.2,16.8,8.2,99.99612,7.2,2.4033456297693787,11.861784823373696,341.1373080217295,74.2,16.8,9.75156021353256,99.99611999999362,Africa
Mauritius_2011,Mauritius,2011,0.77347,3.13,19.2,446.24,74.6,17.5,8.5,99.99681,7.1,2.420964153400863,12.055812388410311,345.15368811937196,74.60000000000001,17.500000000000004,9.6424761024975,99.99680999999299,Africa
Mauritius_2012,Mauritius,2012,0.7757,3.17,19.2,444.95,74.7,18,8.6,99.99765,7,2.4589733832467053,12.281297625710408,345.14833024468595,74.70000000000002,18,9.67599322818826,99.99764999999246,Africa
Mauritius_2013,Mauritius,2013,0.77211,3.24,19.5,447.58,75.1,18.6,8.9,99.99677,7.04,2.5016283941162984,12.56235708179669,345.5798878514146,75.1,18.600000000000005,9.559836322939015,99.99676999999215,Africa
Mauritius_2014,Mauritius,2014,0.76776,3.35,20,446.44,75,19.2,9.1,99.99814,7.08,2.571992534617842,12.914432160133872,342.7583125835291,75,19.200000000000003,9.73017844073859,99.99813999999142,Africa
Mauritius_2015,Mauritius,2015,0.77333,3.35,20.1,448.15,75.2,19.9,9.1,99.99774,7.12,2.590658465780895,13.096864898822812,346.56823625067136,75.2,19.900000000000002,9.731269118700748,99.99773999999056,Africa
Mauritius_2016,Mauritius,2016,0.77121,3.45,20.6,446.9,75.2,20.6,9.3,99.99855,7.16,2.660663504244572,13.468595829509239,344.65232466066794,75.2000000017851,20.600000000107745,9.861076465426116,99.99855000243753,Africa
Mexico_1990,Mexico,1990,0.8123,3.78,8.19,448.99,70.8,14.9,5.56,99.9796,4.033333333333333,2.4413885461201086,6.652703113814358,364.71271930057674,72.07850826463189,14.899999999999503,10.696286164590141,99.9795999999977,Americas
Mexico_1991,Mexico,1991,0.80796,3.86,8.58,448.48,71.3,15.3,5.7,99.9798,3.9666666666666663,2.499158170551746,6.932297146858123,362.35391893043453,72.19585677127212,15.299999999999535,10.687897758398833,99.97979999999787,Americas
