dmu,country,year,efficiencies,CO2,material_footprint,foreign_investment,government_debt,life_expectancy,income,mean_years_in_school,murder,income_share_20,target_input.CO2,target_input.material_footprint,target_input.foreign_investment,target_input.government_debt,target_output.life_expectancy,target_output.income,target_output.mean_years_in_school,target_output.murder,target_output.income_share_20,continent
Israel_2006,Israel,2006,0.70542,9.31,22.3,67.84,78.095108,80.4,31.2,12.1,99.99681,4.8,6.094306631501956,15.730950058850873,47.855948519840624,55.09014546137104,80.39999999999895,31.199999999999335,12.099999999999817,108.25617899357441,8.789930304733115,Asia
Israel_2007,Israel,2007,0.74312,9.18,23.2,63.41,71.101812,80.8,32.5,12.5,99.99793,5,6.002659701968046,17.24045385144961,47.121430117259486,52.837392609502,80.8,32.5,12.500000000000002,108.36651857231587,8.851084414568078,Asia
Israel_2008,Israel,2008,0.76151,9.69,22.5,63.24,70.110255,81,33,12.6,99.99797,4.8,5.796979456375091,17.133944402168886,48.157806399644684,53.38956494155426,81.00000000115651,33.00000000072573,12.600000000199941,108.07738341895906,8.843111398668501,Asia
Israel_2009,Israel,2009,0.78223,8.89,21.9,60.72,72.880579,81.4,32.6,12.6,99.99792,4.6,6.032181201790985,17.130784859761945,47.49686103579301,57.009201794315636,81.40000000118121,32.600000000741225,12.600000000204211,108.89965194281699,8.879245893186534,Asia
Israel_2010,Israel,2010,0.77957,9.3,22.7,61.48,69.01665,81.9,33.9,12.6,99.99784,4.7,6.143666111762375,17.696299107694337,47.92812639387913,53.80349259079549,81.89999999999984,33.900000000000006,12.600000000000007,109.52630698292396,8.912339526223766,Asia
Israel_2011,Israel,2011,0.77453,9.17,23.8,61.8,67.273934,82,35.1,12.7,99.99779,4.8,6.1194003200909455,18.433865386841784,47.86608743306039,52.105825352911225,81.99999999999974,35.10000000000001,12.700000000000014,109.29005513836621,8.896233665562573,Asia
Israel_2012,Israel,2012,0.78204,9.83,23.6,61.99,66.830116,82.3,35.4,12.8,99.9982,4.7,6.016596846082619,18.45617642792113,48.47874477825556,52.26391574552689,82.29999999999998,35.4,12.8,109.42349667938575,8.920734167948607,Asia
Israel_2013,Israel,2013,0.78335,8.41,23.9,62.53,65.528302,82.5,36.4,12.8,99.99829,5,6.012923335341951,18.722086539049066,48.98293185300149,51.331654426817586,82.50000000000004,36.400000000000006,12.799999999999997,109.37346486255974,8.902091261798049,Asia
Israel_2014,Israel,2014,0.80626,7.88,23.8,60.45,64.368138,82,37.2,12.9,99.99835,5,5.822017173361057,19.18889335611153,48.73817661247697,51.89719897535589,82.00000000000158,37.20000000000001,12.900000000000002,107.99116385057971,8.803580251963194,Asia
Israel_2015,Israel,2015,0.80084,8.15,23.8,62.28,62.323274,82.7,37.3,13,99.9983,5,5.747302946451624,19.05999266070973,49.876316928951084,49.910972480311735,82.69999999999939,37.3,13.000000000000025,108.99266346779788,8.909073882582348,Asia
Italy_1990,Italy,1990,0.90822,7.71,15.5,59.045,93.411212,77.2,36.6,7.29,99.99745,7.7,6.846458425573823,14.07735596276327,53.6256440529908,28.843847459786765,77.19999999999999,36.6,10.00366130671303,103.93782995373614,8.084011991235233,Europe
Italy_1991,Italy,1991,0.89175,7.7,16.5,58.693,96.001283,77.3,37.1,7.4,99.99727,7.7,6.866464271177472,14.713852009665931,52.33940096989862,31.371589658303165,77.2999999999997,37.1,10.084821214897385,103.91001893574523,8.082122369580421,Europe
Italy_1992,Italy,1992,0.82764,7.66,19.7,58.736,102.63747,77.5,37.4,7.5,99.99789,6.9,6.339729193388803,16.30452547124796,48.61231513092474,49.230862161134844,77.50000000000075,37.40000000000045,10.885455469743777,102.40051350297078,8.050674339956696,Europe
Italy_1993,Italy,1993,0.8941,7.53,16.5,58.851,112.39705,77.8,37.1,7.7,99.99839,6.1,6.732599506810326,14.75270808265211,52.61888626497935,32.02516170249493,77.80000000000003,37.1,10.231550866232066,104.47632653086708,8.159939416380947,Europe
Italy_1994,Italy,1994,0.89972,7.43,16.7,58.701,119.40166,78,37.9,7.8,99.99853,6.199999999999999,6.6848881859456295,15.025253392367699,52.814215532058455,31.869862999455933,78,37.900000000000006,10.260092029575723,104.45001226306675,8.154977586982099,Europe
Italy_1995,Italy,1995,0.89881,7.9,17.1,58.912,117.70205,78.2,38.9,7.9,99.99858,6.3,7.002251592808446,15.36971183087701,52.950904291264685,31.231466270394254,78.20000000000002,38.900000000000006,10.141276650610251,104.73174248212385,8.11161300784955,Europe
Italy_1996,Italy,1996,0.90932,7.79,17,58.77,117.62121,78.5,39.4,8.1,99.99863,6.166666666666667,7.001677685742817,15.458505808679252,53.440963904475275,30.72420900187702,78.49999999999996,39.400000000000006,10.163141437449537,104.99681002055499,8.127820616139502,Europe
Italy_1997,Italy,1997,0.90558,7.89,17.5,58.797,115.05206,78.8,40.1,8.2,99.99884,6.033333333333333,7.047747794237894,15.8475830650582,53.245162370070574,31.425492612480586,78.79999999999947,40.1,10.203992931929648,105.23117287434792,8.13567609639467,Europe
Italy_1998,Italy,1998,0.89036,8.11,18.5,58.708,112.2715,79,40.8,8.3,99.99881,5.9,7.136041950103317,16.471681946101228,52.27132452387627,33.38249890579843,79,40.800000000000004,10.254835833262767,105.35399172284814,8.131176543628401,Europe
Italy_1999,Italy,1999,0.88002,8.2,19.2,59.054,110.65526,79.3,41.5,8.4,99.99884,6.1,7.189945188203733,16.89638290490299,51.96869771177812,34.280728306907505,79.2999999999978,41.49999999999928,10.299296897856847,105.59429636652038,8.139050870981183,Europe
Italy_2000,Italy,2000,0.88753,8.3,19.4,59.65,105.94663,79.6,43.1,8.6,99.999025,6.3,7.1339539427650465,17.217998056580274,52.94090639561918,32.57695311249877,79.59999999999803,43.09999999999936,10.281835125639635,105.45385253629296,8.108571177289775,Europe
Italy_2001,Italy,2001,0.89805,8.38,19.3,59.77,105.6013,79.9,43.9,8.7,99.999099,6.433333333333334,7.109917790268357,17.332321538501706,53.67631390446877,31.533471058868635,79.90000000000077,43.900000000000254,10.289127464437202,105.60199339923855,8.112025798100357,Europe
Italy_2002,Italy,2002,0.87697,8.36,20.3,59.85,103.15212,80.2,43.9,8.8,99.999085,6.566666666666666,7.241646808828119,17.802419915613623,52.48644492361942,34.26319804745803,80.19999999999915,43.899999999999714,10.378226609698348,106.13263460674682,8.149712629753541,Europe
Italy_2003,Italy,2003,0.84889,8.53,21.9,59.74,101.21791,80.3,43.8,8.9,99.99897,6.7,7.241059853867989,18.59076328249812,50.71288577609304,38.269857551586135,80.29999999999987,43.800000000000004,10.63090572337012,106.13178071246917,8.175521578249919,Europe
Italy_2004,Italy,2004,0.84412,8.54,22.8,59.61,100.65133,80.8,44.1,9.1,99.99899,6.8,7.20877768497284,19.245917004377155,50.317943536443885,39.50361689260244,80.79999999999984,44.1,10.912972046208733,106.59357325323072,8.242406309425748,Europe
Italy_2005,Italy,2005,0.83609,8.49,23.2,60.48,101.5311,81,44.3,9.2,99.99917,6.8,7.098409233262632,19.39730202729013,50.56675976769419,40.143185710358026,80.99999999999987,44.300000000000004,11.053679430966955,106.57752966059815,8.261411625000036,Europe
Italy_2006,Italy,2006,0.82644,8.36,24.1,61.42,100.76826,81.3,44.9,9.3,99.999181,6.9,6.909054956005257,19.917251727240018,50.76006643514859,40.897303694854045,81.30000000000051,44.900000000000304,11.331028511462042,106.41577824889966,8.285969304865805,Europe
Italy_2007,Italy,2007,0.82635,8.16,24.7,61.48,97.816962,81.5,45.4,9.4,99.999123,7.1,6.742977114089629,20.410727293874253,50.803705021351746,41.548301602864626,81.49999999999994,45.400000000000006,11.576342278003384,106.19577854796944,8.302451088646613,Europe
Italy_2008,Italy,2008,0.85504,7.94,24.2,58.106,100.41617,81.6,44.6,9.5,99.999229,6.9,6.789036772442272,20.69202643489962,49.6830945465405,43.71534115746975,81.6,44.60000000000001,11.752498547919686,106.57636274518445,8.359431559623197,Europe
